id,type,latin,language,preferred_term,aliases,status,source_refs
muscle_tensor_veli_palatini,muscle,Musculus tensor veli palatini,de,Gaumensegelspanner,,seed_needs_review,terminology_seed_v2.2
muscle_uvulae,muscle,Musculus uvulae,sk,sval čapíka,,seed_needs_review,terminology_seed_v2.2
muscle_uvulae,muscle,Musculus uvulae,de,Zäpfchenmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_palatoglossus,muscle,Musculus palatoglossus,sk,podnebnojazykový sval,,seed_needs_review,terminology_seed_v2.2
muscle_palatoglossus,muscle,Musculus palatoglossus,de,Gaumen-Zungen-Muskel,,seed_needs_review,terminology_seed_v2.2
muscle_pectoralis_major,muscle,Musculus pectoralis major,de,großer Brustmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_pectoralis_minor,muscle,Musculus pectoralis minor,de,kleiner Brustmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_subclavius,muscle,Musculus subclavius,sk,podkľúčny sval,,seed_needs_review,terminology_seed_v2.2
muscle_subclavius,muscle,Musculus subclavius,de,Unterschlüsselbeinmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_serratus_anterior,muscle,Musculus serratus anterior,de,vorderer Sägemuskel,,seed_needs_review,terminology_seed_v2.2
muscle_levatores_costarum,muscle,Musculi levatores costarum,sk,zdvíhače rebier,,seed_needs_review,terminology_seed_v2.2
muscle_levatores_costarum,muscle,Musculi levatores costarum,de,Rippenheber,,seed_needs_review,terminology_seed_v2.2
muscle_intercostales_externi,muscle,Musculi intercostales externi,de,äußere Zwischenrippenmuskeln,,seed_needs_review,terminology_seed_v2.2
muscle_intercostales_interni,muscle,Musculi intercostales interni,de,innere Zwischenrippenmuskeln,,seed_needs_review,terminology_seed_v2.2
muscle_intercostales_intimi,muscle,Musculi intercostales intimi,sk,najvnútornejšie medzirebrové svaly,,seed_needs_review,terminology_seed_v2.2
muscle_intercostales_intimi,muscle,Musculi intercostales intimi,de,innerste Zwischenrippenmuskeln,,seed_needs_review,terminology_seed_v2.2
muscle_subcostales,muscle,Musculi subcostales,sk,podrebrové svaly,,seed_needs_review,terminology_seed_v2.2
muscle_subcostales,muscle,Musculi subcostales,de,Unterrippenmuskeln,,seed_needs_review,terminology_seed_v2.2
muscle_transversus_thoracis,muscle,Musculus transversus thoracis,sk,priečny sval hrudníka,,seed_needs_review,terminology_seed_v2.2
muscle_transversus_thoracis,muscle,Musculus transversus thoracis,de,querer Brustmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_diaphragma,muscle,Diaphragma,sk,bránica,,seed_needs_review,terminology_seed_v2.2
muscle_diaphragma,muscle,Diaphragma,de,Zwerchfell,,seed_needs_review,terminology_seed_v2.2
muscle_levator_scapulae,muscle,Musculus levator scapulae,sk,zdvíhač lopatky,,seed_needs_review,terminology_seed_v2.2
muscle_levator_scapulae,muscle,Musculus levator scapulae,de,Schulterblattheber,,seed_needs_review,terminology_seed_v2.2
muscle_rhomboidei,muscle,Musculi rhomboidei,sk,kosoštvorcové svaly,,seed_needs_review,terminology_seed_v2.2
muscle_rhomboidei,muscle,Musculi rhomboidei,de,Rautenmuskeln,,seed_needs_review,terminology_seed_v2.2
muscle_serratus_posterior_superior,muscle,Musculus serratus posterior superior,sk,horný zadný pílovitý sval,,seed_needs_review,terminology_seed_v2.2
muscle_serratus_posterior_superior,muscle,Musculus serratus posterior superior,de,oberer hinterer Sägemuskel,,seed_needs_review,terminology_seed_v2.2
muscle_serratus_posterior_inferior,muscle,Musculus serratus posterior inferior,sk,dolný zadný pílovitý sval,,seed_needs_review,terminology_seed_v2.2
muscle_serratus_posterior_inferior,muscle,Musculus serratus posterior inferior,de,unterer hinterer Sägemuskel,,seed_needs_review,terminology_seed_v2.2
muscle_erector_spinae,muscle,Musculus erector spinae,sk,vzpriamovač chrbtice,,seed_needs_review,terminology_seed_v2.2
muscle_erector_spinae,muscle,Musculus erector spinae,de,Rückenstrecker,,seed_needs_review,terminology_seed_v2.2
muscle_iliocostalis_lumborum,muscle,Musculus iliocostalis lumborum,sk,drieková časť bedrovorebrového svalu,,seed_needs_review,terminology_seed_v2.2
muscle_iliocostalis_lumborum,muscle,Musculus iliocostalis lumborum,de,Lendenanteil des Darmbein-Rippen-Muskels,,seed_needs_review,terminology_seed_v2.2
muscle_iliocostalis_thoracis,muscle,Musculus iliocostalis thoracis,sk,hrudníková časť bedrovorebrového svalu,,seed_needs_review,terminology_seed_v2.2
muscle_iliocostalis_thoracis,muscle,Musculus iliocostalis thoracis,de,Brustanteil des Darmbein-Rippen-Muskels,,seed_needs_review,terminology_seed_v2.2
muscle_iliocostalis_cervicis,muscle,Musculus iliocostalis cervicis,sk,krčná časť bedrovorebrového svalu,,seed_needs_review,terminology_seed_v2.2
muscle_iliocostalis_cervicis,muscle,Musculus iliocostalis cervicis,de,Halsanteil des Darmbein-Rippen-Muskels,,seed_needs_review,terminology_seed_v2.2
muscle_longissimus_thoracis,muscle,Musculus longissimus thoracis,sk,hrudníková časť najdlhšieho svalu,,seed_needs_review,terminology_seed_v2.2
muscle_longissimus_thoracis,muscle,Musculus longissimus thoracis,de,Brustanteil des längsten Muskels,,seed_needs_review,terminology_seed_v2.2
muscle_longissimus_cervicis,muscle,Musculus longissimus cervicis,sk,krčná časť najdlhšieho svalu,,seed_needs_review,terminology_seed_v2.2
muscle_longissimus_cervicis,muscle,Musculus longissimus cervicis,de,Halsanteil des längsten Muskels,,seed_needs_review,terminology_seed_v2.2
muscle_longissimus_capitis,muscle,Musculus longissimus capitis,sk,hlavová časť najdlhšieho svalu,,seed_needs_review,terminology_seed_v2.2
muscle_longissimus_capitis,muscle,Musculus longissimus capitis,de,Kopfanteil des längsten Muskels,,seed_needs_review,terminology_seed_v2.2
muscle_spinalis_thoracis,muscle,Musculus spinalis thoracis,sk,hrudníkový tŕňový sval,,seed_needs_review,terminology_seed_v2.2
muscle_spinalis_thoracis,muscle,Musculus spinalis thoracis,de,Brust-Dornmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_spinalis_cervicis,muscle,Musculus spinalis cervicis,sk,krčný tŕňový sval,,seed_needs_review,terminology_seed_v2.2
muscle_spinalis_cervicis,muscle,Musculus spinalis cervicis,de,Hals-Dornmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_spinalis_capitis,muscle,Musculus spinalis capitis,sk,hlavový tŕňový sval,,seed_needs_review,terminology_seed_v2.2
muscle_spinalis_capitis,muscle,Musculus spinalis capitis,de,Kopf-Dornmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_transversospinales,muscle,Musculi transversospinales,sk,priečnotŕňové svaly,,seed_needs_review,terminology_seed_v2.2
muscle_transversospinales,muscle,Musculi transversospinales,de,transversospinale Muskeln,,seed_needs_review,terminology_seed_v2.2
muscle_semispinalis_thoracis,muscle,Musculus semispinalis thoracis,sk,polotŕňový sval hrudníka,,seed_needs_review,terminology_seed_v2.2
muscle_semispinalis_thoracis,muscle,Musculus semispinalis thoracis,de,Brust-Halbdornmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_semispinalis_cervicis,muscle,Musculus semispinalis cervicis,sk,polotŕňový sval krku,,seed_needs_review,terminology_seed_v2.2
muscle_semispinalis_cervicis,muscle,Musculus semispinalis cervicis,de,Hals-Halbdornmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_semispinalis_capitis,muscle,Musculus semispinalis capitis,sk,polotŕňový sval hlavy,,seed_needs_review,terminology_seed_v2.2
muscle_semispinalis_capitis,muscle,Musculus semispinalis capitis,de,Kopf-Halbdornmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_multifidus,muscle,Musculus multifidus,sk,mnohoklanný sval,,seed_needs_review,terminology_seed_v2.2
muscle_multifidus,muscle,Musculus multifidus,de,vielgefiederter Muskel,,seed_needs_review,terminology_seed_v2.2
muscle_rotatores_thoracis,muscle,Musculi rotatores thoracis,sk,otáčače hrudníka,,seed_needs_review,terminology_seed_v2.2
muscle_rotatores_thoracis,muscle,Musculi rotatores thoracis,de,Drehmuskeln der Brustwirbelsäule,,seed_needs_review,terminology_seed_v2.2
muscle_rotatores_cervicis,muscle,Musculi rotatores cervicis,sk,otáčače krku,,seed_needs_review,terminology_seed_v2.2
muscle_rotatores_cervicis,muscle,Musculi rotatores cervicis,de,Drehmuskeln der Halswirbelsäule,,seed_needs_review,terminology_seed_v2.2
muscle_interspinales_cervicis,muscle,Musculi interspinales cervicis,sk,medzitŕňové svaly krku,,seed_needs_review,terminology_seed_v2.2
muscle_interspinales_cervicis,muscle,Musculi interspinales cervicis,de,Zwischendornmuskeln der Halswirbelsäule,,seed_needs_review,terminology_seed_v2.2
muscle_interspinales_thoracis,muscle,Musculi interspinales thoracis,sk,medzitŕňové svaly hrudníka,,seed_needs_review,terminology_seed_v2.2
muscle_interspinales_thoracis,muscle,Musculi interspinales thoracis,de,Zwischendornmuskeln der Brustwirbelsäule,,seed_needs_review,terminology_seed_v2.2
muscle_interspinales_lumborum,muscle,Musculi interspinales lumborum,sk,medzitŕňové svaly drieku,,seed_needs_review,terminology_seed_v2.2
muscle_interspinales_lumborum,muscle,Musculi interspinales lumborum,de,Zwischendornmuskeln der Lendenwirbelsäule,,seed_needs_review,terminology_seed_v2.2
muscle_intertransversarii_cervicis,muscle,Musculi intertransversarii cervicis,sk,medzipriečne svaly krku,,seed_needs_review,terminology_seed_v2.2
muscle_intertransversarii_cervicis,muscle,Musculi intertransversarii cervicis,de,Zwischenquerfortsatzmuskeln der Halswirbelsäule,,seed_needs_review,terminology_seed_v2.2
muscle_intertransversarii_thoracis,muscle,Musculi intertransversarii thoracis,sk,medzipriečne svaly hrudníka,,seed_needs_review,terminology_seed_v2.2
muscle_intertransversarii_thoracis,muscle,Musculi intertransversarii thoracis,de,Zwischenquerfortsatzmuskeln der Brustwirbelsäule,,seed_needs_review,terminology_seed_v2.2
muscle_intertransversarii_lumborum,muscle,Musculi intertransversarii lumborum,sk,medzipriečne svaly drieku,,seed_needs_review,terminology_seed_v2.2
muscle_intertransversarii_lumborum,muscle,Musculi intertransversarii lumborum,de,Zwischenquerfortsatzmuskeln der Lendenwirbelsäule,,seed_needs_review,terminology_seed_v2.2
muscle_obliquus_externus_abdominis,muscle,Musculus obliquus externus abdominis,de,äußerer schräger Bauchmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_obliquus_internus_abdominis,muscle,Musculus obliquus internus abdominis,de,innerer schräger Bauchmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_transversus_abdominis,muscle,Musculus transversus abdominis,sk,priečny sval brucha,,seed_needs_review,terminology_seed_v2.2
muscle_transversus_abdominis,muscle,Musculus transversus abdominis,de,querer Bauchmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_rectus_abdominis,muscle,Musculus rectus abdominis,de,gerader Bauchmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_pyramidalis,muscle,Musculus pyramidalis,sk,ihlanový sval,,seed_needs_review,terminology_seed_v2.2
muscle_pyramidalis,muscle,Musculus pyramidalis,de,Pyramidenmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_levator_ani,muscle,Musculus levator ani,sk,zdvíhač konečníka,,seed_needs_review,terminology_seed_v2.2
muscle_levator_ani,muscle,Musculus levator ani,de,Afterheber,,seed_needs_review,terminology_seed_v2.2
muscle_coccygeus,muscle,Musculus coccygeus,sk,kostrčový sval,,seed_needs_review,terminology_seed_v2.2
muscle_coccygeus,muscle,Musculus coccygeus,de,Steißbeinmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_bulbospongiosus,muscle,Musculus bulbospongiosus,sk,hľuzovitohubovitý sval,,seed_needs_review,terminology_seed_v2.2
muscle_bulbospongiosus,muscle,Musculus bulbospongiosus,de,Bulbospongiosusmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_ischiocavernosus,muscle,Musculus ischiocavernosus,sk,sedacokavernózny sval,,seed_needs_review,terminology_seed_v2.2
muscle_ischiocavernosus,muscle,Musculus ischiocavernosus,de,Ischiocavernosusmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_transversus_perinei_superficialis,muscle,Musculus transversus perinei superficialis,sk,povrchový priečny sval hrádze,,seed_needs_review,terminology_seed_v2.2
muscle_transversus_perinei_superficialis,muscle,Musculus transversus perinei superficialis,de,oberflächlicher querer Dammmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_transversus_perinei_profundus,muscle,Musculus transversus perinei profundus,sk,hlboký priečny sval hrádze,,seed_needs_review,terminology_seed_v2.2
muscle_transversus_perinei_profundus,muscle,Musculus transversus perinei profundus,de,tiefer querer Dammmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_sphincter_urethrae_externus,muscle,Musculus sphincter urethrae externus,sk,vonkajší zvierač močovej rúry,,seed_needs_review,terminology_seed_v2.2
muscle_sphincter_urethrae_externus,muscle,Musculus sphincter urethrae externus,de,äußerer Harnröhrenschließmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_supraspinatus,muscle,Musculus supraspinatus,de,Obergrätenmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_infraspinatus,muscle,Musculus infraspinatus,de,Untergrätenmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_teres_minor,muscle,Musculus teres minor,de,kleiner Rundmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_teres_major,muscle,Musculus teres major,de,großer Rundmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_subscapularis,muscle,Musculus subscapularis,de,Unterschulterblattmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_coracobrachialis,muscle,Musculus coracobrachialis,de,Rabenschnabel-Oberarm-Muskel,,seed_needs_review,terminology_seed_v2.2
muscle_brachialis,muscle,Musculus brachialis,de,Oberarmmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_anconeus,muscle,Musculus anconeus,sk,lakťový sval,,seed_needs_review,terminology_seed_v2.2
muscle_anconeus,muscle,Musculus anconeus,de,Ellenbogenmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_pronator_teres,muscle,Musculus pronator teres,de,runder Einwärtsdreher,,seed_needs_review,terminology_seed_v2.2
muscle_flexor_carpi_radialis,muscle,Musculus flexor carpi radialis,de,speichenseitiger Handbeuger,,seed_needs_review,terminology_seed_v2.2
muscle_palmaris_longus,muscle,Musculus palmaris longus,de,langer Hohlhandmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_flexor_carpi_ulnaris,muscle,Musculus flexor carpi ulnaris,de,ellenseitiger Handbeuger,,seed_needs_review,terminology_seed_v2.2
muscle_flexor_digitorum_superficialis,muscle,Musculus flexor digitorum superficialis,de,oberflächlicher Fingerbeuger,,seed_needs_review,terminology_seed_v2.2
muscle_flexor_digitorum_profundus,muscle,Musculus flexor digitorum profundus,de,tiefer Fingerbeuger,,seed_needs_review,terminology_seed_v2.2
muscle_flexor_pollicis_longus,muscle,Musculus flexor pollicis longus,de,langer Daumenbeuger,,seed_needs_review,terminology_seed_v2.2
muscle_pronator_quadratus,muscle,Musculus pronator quadratus,de,quadratischer Einwärtsdreher,,seed_needs_review,terminology_seed_v2.2
muscle_brachioradialis,muscle,Musculus brachioradialis,de,Oberarmspeichenmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_extensor_carpi_radialis_longus,muscle,Musculus extensor carpi radialis longus,sk,dlhý vretenný vystierač zápästia,,seed_needs_review,terminology_seed_v2.2
muscle_extensor_carpi_radialis_longus,muscle,Musculus extensor carpi radialis longus,de,langer speichenseitiger Handstrecker,,seed_needs_review,terminology_seed_v2.2
muscle_extensor_carpi_radialis_brevis,muscle,Musculus extensor carpi radialis brevis,sk,krátky vretenný vystierač zápästia,,seed_needs_review,terminology_seed_v2.2
muscle_extensor_carpi_radialis_brevis,muscle,Musculus extensor carpi radialis brevis,de,kurzer speichenseitiger Handstrecker,,seed_needs_review,terminology_seed_v2.2
muscle_extensor_digitorum,muscle,Musculus extensor digitorum,sk,vystierač prstov,,seed_needs_review,terminology_seed_v2.2
muscle_extensor_digitorum,muscle,Musculus extensor digitorum,de,Fingerstrecker,,seed_needs_review,terminology_seed_v2.2
muscle_extensor_digiti_minimi,muscle,Musculus extensor digiti minimi,sk,vystierač malíčka,,seed_needs_review,terminology_seed_v2.2
muscle_extensor_digiti_minimi,muscle,Musculus extensor digiti minimi,de,Kleinfingerstrecker,,seed_needs_review,terminology_seed_v2.2
muscle_extensor_carpi_ulnaris,muscle,Musculus extensor carpi ulnaris,sk,lakťový vystierač zápästia,,seed_needs_review,terminology_seed_v2.2
muscle_extensor_carpi_ulnaris,muscle,Musculus extensor carpi ulnaris,de,ellenseitiger Handstrecker,,seed_needs_review,terminology_seed_v2.2
muscle_supinator,muscle,Musculus supinator,sk,odvracač,,seed_needs_review,terminology_seed_v2.2
muscle_supinator,muscle,Musculus supinator,de,Auswärtsdreher,,seed_needs_review,terminology_seed_v2.2
muscle_abductor_pollicis_longus,muscle,Musculus abductor pollicis longus,sk,dlhý odťahovač palca,,seed_needs_review,terminology_seed_v2.2
muscle_abductor_pollicis_longus,muscle,Musculus abductor pollicis longus,de,langer Daumenspreizer,,seed_needs_review,terminology_seed_v2.2
muscle_extensor_pollicis_brevis,muscle,Musculus extensor pollicis brevis,sk,krátky vystierač palca,,seed_needs_review,terminology_seed_v2.2
muscle_extensor_pollicis_brevis,muscle,Musculus extensor pollicis brevis,de,kurzer Daumenstrecker,,seed_needs_review,terminology_seed_v2.2
muscle_extensor_pollicis_longus,muscle,Musculus extensor pollicis longus,sk,dlhý vystierač palca,,seed_needs_review,terminology_seed_v2.2
muscle_extensor_pollicis_longus,muscle,Musculus extensor pollicis longus,de,langer Daumenstrecker,,seed_needs_review,terminology_seed_v2.2
muscle_extensor_indicis,muscle,Musculus extensor indicis,sk,vystierač ukazováka,,seed_needs_review,terminology_seed_v2.2
muscle_extensor_indicis,muscle,Musculus extensor indicis,de,Zeigefingerstrecker,,seed_needs_review,terminology_seed_v2.2
muscle_abductor_pollicis_brevis,muscle,Musculus abductor pollicis brevis,sk,krátky odťahovač palca,,seed_needs_review,terminology_seed_v2.2
muscle_flexor_pollicis_brevis,muscle,Musculus flexor pollicis brevis,sk,krátky ohýbač palca,,seed_needs_review,terminology_seed_v2.2
muscle_flexor_pollicis_brevis,muscle,Musculus flexor pollicis brevis,de,kurzer Daumenbeuger,,seed_needs_review,terminology_seed_v2.2
muscle_opponens_pollicis,muscle,Musculus opponens pollicis,sk,oponujúci sval palca,,seed_needs_review,terminology_seed_v2.2
muscle_opponens_pollicis,muscle,Musculus opponens pollicis,de,Daumengegensteller,,seed_needs_review,terminology_seed_v2.2
muscle_adductor_pollicis,muscle,Musculus adductor pollicis,sk,priťahovač palca,,seed_needs_review,terminology_seed_v2.2
muscle_adductor_pollicis,muscle,Musculus adductor pollicis,de,Daumenanzieher,,seed_needs_review,terminology_seed_v2.2
muscle_palmaris_brevis,muscle,Musculus palmaris brevis,sk,krátky dlaňový sval,,seed_needs_review,terminology_seed_v2.2
muscle_palmaris_brevis,muscle,Musculus palmaris brevis,de,kurzer Hohlhandmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_abductor_digiti_minimi,muscle,Musculus abductor digiti minimi,sk,odťahovač malíčka ruky,,seed_needs_review,terminology_seed_v2.2
muscle_abductor_digiti_minimi,muscle,Musculus abductor digiti minimi,de,Kleinfingerspreizer,,seed_needs_review,terminology_seed_v2.2
muscle_abductor_digiti_minimi_lower_limb,muscle,Musculus abductor digiti minimi,sk,odťahovač malíčka nohy,,seed_needs_review,terminology_seed_v2.2
muscle_abductor_digiti_minimi_lower_limb,muscle,Musculus abductor digiti minimi,de,Kleinzehenspreizer,,seed_needs_review,terminology_seed_v2.2
muscle_flexor_digiti_minimi_brevis,muscle,Musculus flexor digiti minimi brevis,sk,krátky ohýbač malíčka ruky,,seed_needs_review,terminology_seed_v2.2
muscle_flexor_digiti_minimi_brevis,muscle,Musculus flexor digiti minimi brevis,de,kurzer Kleinfingerbeuger,,seed_needs_review,terminology_seed_v2.2
muscle_flexor_digiti_minimi_brevis_lower_limb,muscle,Musculus flexor digiti minimi brevis,sk,krátky ohýbač malíčka nohy,,seed_needs_review,terminology_seed_v2.2
muscle_flexor_digiti_minimi_brevis_lower_limb,muscle,Musculus flexor digiti minimi brevis,de,kurzer Kleinzehenbeuger,,seed_needs_review,terminology_seed_v2.2
muscle_opponens_digiti_minimi,muscle,Musculus opponens digiti minimi,sk,oponujúci sval malíčka,,seed_needs_review,terminology_seed_v2.2
muscle_opponens_digiti_minimi,muscle,Musculus opponens digiti minimi,de,Kleinfingergegensteller,,seed_needs_review,terminology_seed_v2.2
muscle_lumbricales,muscle,Musculi lumbricales,sk,červovité svaly ruky,,seed_needs_review,terminology_seed_v2.2
muscle_lumbricales,muscle,Musculi lumbricales,de,Wurmmuskeln der Hand,,seed_needs_review,terminology_seed_v2.2
muscle_lumbricales_lower_limb,muscle,Musculi lumbricales,sk,červovité svaly nohy,,seed_needs_review,terminology_seed_v2.2
muscle_lumbricales_lower_limb,muscle,Musculi lumbricales,de,Wurmmuskeln des Fußes,,seed_needs_review,terminology_seed_v2.2
muscle_interossei_palmares,muscle,Musculi interossei palmares,sk,dlaňové medzikostné svaly,,seed_needs_review,terminology_seed_v2.2
muscle_interossei_palmares,muscle,Musculi interossei palmares,de,hohlhandseitige Zwischenknochenmuskeln,,seed_needs_review,terminology_seed_v2.2
muscle_interossei_dorsales,muscle,Musculi interossei dorsales,sk,chrbtové medzikostné svaly ruky,,seed_needs_review,terminology_seed_v2.2
muscle_interossei_dorsales,muscle,Musculi interossei dorsales,de,rückseitige Zwischenknochenmuskeln der Hand,,seed_needs_review,terminology_seed_v2.2
muscle_interossei_dorsales_lower_limb,muscle,Musculi interossei dorsales,sk,chrbtové medzikostné svaly nohy,,seed_needs_review,terminology_seed_v2.2
muscle_interossei_dorsales_lower_limb,muscle,Musculi interossei dorsales,de,rückseitige Zwischenknochenmuskeln des Fußes,,seed_needs_review,terminology_seed_v2.2
muscle_gluteus_maximus,muscle,Musculus gluteus maximus,de,großer Gesäßmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_gluteus_medius,muscle,Musculus gluteus medius,de,mittlerer Gesäßmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_gluteus_minimus,muscle,Musculus gluteus minimus,de,kleiner Gesäßmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_piriformis,muscle,Musculus piriformis,sk,hruškovitý sval,,seed_needs_review,terminology_seed_v2.2
muscle_piriformis,muscle,Musculus piriformis,de,birnenförmiger Muskel,,seed_needs_review,terminology_seed_v2.2
muscle_obturatorius_internus,muscle,Musculus obturatorius internus,sk,vnútorný zapchávajúci sval,,seed_needs_review,terminology_seed_v2.2
muscle_obturatorius_internus,muscle,Musculus obturatorius internus,de,innerer Hüftlochmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_gemellus_superior,muscle,Musculus gemellus superior,sk,horný dvojčatový sval,,seed_needs_review,terminology_seed_v2.2
muscle_gemellus_superior,muscle,Musculus gemellus superior,de,oberer Zwillingsmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_gemellus_inferior,muscle,Musculus gemellus inferior,sk,dolný dvojčatový sval,,seed_needs_review,terminology_seed_v2.2
muscle_gemellus_inferior,muscle,Musculus gemellus inferior,de,unterer Zwillingsmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_quadratus_femoris,muscle,Musculus quadratus femoris,sk,štvorcový sval stehna,,seed_needs_review,terminology_seed_v2.2
muscle_quadratus_femoris,muscle,Musculus quadratus femoris,de,quadratischer Oberschenkelmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_obturatorius_externus,muscle,Musculus obturatorius externus,sk,vonkajší zapchávajúci sval,,seed_needs_review,terminology_seed_v2.2
muscle_obturatorius_externus,muscle,Musculus obturatorius externus,de,äußerer Hüftlochmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_iliopsoas,muscle,Musculus iliopsoas,de,Darmbein-Lenden-Muskel,,seed_needs_review,terminology_seed_v2.2
muscle_psoas_major,muscle,Musculus psoas major,sk,veľký driekový sval,,seed_needs_review,terminology_seed_v2.2
muscle_psoas_major,muscle,Musculus psoas major,de,großer Lendenmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_iliacus,muscle,Musculus iliacus,sk,bedrový sval,,seed_needs_review,terminology_seed_v2.2
muscle_iliacus,muscle,Musculus iliacus,de,Darmbeinmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_sartorius,muscle,Musculus sartorius,de,Schneidermuskel,,seed_needs_review,terminology_seed_v2.2
muscle_quadriceps_femoris,muscle,Musculus quadriceps femoris,de,vierköpfiger Oberschenkelmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_articularis_genus,muscle,Musculus articularis genus,sk,kĺbový sval kolena,,seed_needs_review,terminology_seed_v2.2
muscle_articularis_genus,muscle,Musculus articularis genus,de,Kniegelenksmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_pectineus,muscle,Musculus pectineus,de,Kammmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_adductor_longus,muscle,Musculus adductor longus,sk,dlhý priťahovač stehna,,seed_needs_review,terminology_seed_v2.2
muscle_adductor_longus,muscle,Musculus adductor longus,de,langer Adduktor,,seed_needs_review,terminology_seed_v2.2
muscle_adductor_brevis,muscle,Musculus adductor brevis,sk,krátky priťahovač stehna,,seed_needs_review,terminology_seed_v2.2
muscle_adductor_brevis,muscle,Musculus adductor brevis,de,kurzer Adduktor,,seed_needs_review,terminology_seed_v2.2
muscle_adductor_magnus,muscle,Musculus adductor magnus,de,großer Adduktor,,seed_needs_review,terminology_seed_v2.2
muscle_gracilis,muscle,Musculus gracilis,de,schlanker Muskel,,seed_needs_review,terminology_seed_v2.2
muscle_semitendinosus,muscle,Musculus semitendinosus,de,Halbsehnenmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_semimembranosus,muscle,Musculus semimembranosus,de,Plattensehnenmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_tibialis_anterior,muscle,Musculus tibialis anterior,de,vorderer Schienbeinmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_extensor_hallucis_longus,muscle,Musculus extensor hallucis longus,sk,dlhý vystierač palca nohy,,seed_needs_review,terminology_seed_v2.2
muscle_extensor_hallucis_longus,muscle,Musculus extensor hallucis longus,de,langer Großzehenstrecker,,seed_needs_review,terminology_seed_v2.2
muscle_extensor_digitorum_longus,muscle,Musculus extensor digitorum longus,sk,dlhý vystierač prstov nohy,,seed_needs_review,terminology_seed_v2.2
muscle_extensor_digitorum_longus,muscle,Musculus extensor digitorum longus,de,langer Zehenstrecker,,seed_needs_review,terminology_seed_v2.2
muscle_fibularis_tertius,muscle,Musculus fibularis tertius,sk,tretí ihlicový sval,,seed_needs_review,terminology_seed_v2.2
muscle_fibularis_tertius,muscle,Musculus fibularis tertius,de,dritter Wadenbeinmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_fibularis_longus,muscle,Musculus fibularis longus,de,langer Wadenbeinmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_fibularis_brevis,muscle,Musculus fibularis brevis,de,kurzer Wadenbeinmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_soleus,muscle,Musculus soleus,sk,šikmý lýtkový sval,hlboký lýtkový sval; šikmý sval lýtka,seed_needs_review,Slovak anatomy cross-check; terminology remains review-queued
muscle_plantaris,muscle,Musculus plantaris,sk,chodidlový sval,,seed_needs_review,terminology_seed_v2.2
muscle_plantaris,muscle,Musculus plantaris,de,Fußsohlenmuskel,,seed_needs_review,terminology_seed_v2.2
muscle_popliteus,muscle,Musculus popliteus,sk,zákolenný sval,,seed_needs_review,terminology_seed_v2.2
